Linux-riscv64, native, symm, calling, timestamp, 1696856870323755
Linux-riscv64, iwasm, gemver, calling, timestamp, 1696856804872334
WABENCH, iwasm, gemver, starting, timestamp, 1696856804879179
Linux-riscv64, iwasm, gemver, main, timestamp, 1696856804932866
Linux-riscv64, iwasm, gemver, start, timestamp, 1696856806322050
Linux-riscv64, iwasm, gemver, end, timestamp, 1696856810716998
Linux-riscv64, iwasm, gemver, accumulated, elapsed time, 4394948
Linux-riscv64, iwasm, gemver, calling, timestamp, 1696856810963141
WABENCH, iwasm, gemver, starting, timestamp, 1696856810969830
Linux-riscv64, iwasm, gemver, main, timestamp, 1696856811021520
Linux-riscv64, iwasm, gemver, start, timestamp, 1696856812413040
Linux-riscv64, iwasm, gemver, end, timestamp, 1696856816802962
Linux-riscv64, iwasm, gemver, accumulated, elapsed time, 4389922
Linux-riscv64, iwasm, gemver, calling, timestamp, 1696856817050207
WABENCH, iwasm, gemver, starting, timestamp, 1696856817056924
Linux-riscv64, iwasm, gemver, main, timestamp, 1696856817111328
Linux-riscv64, iwasm, gemver, start, timestamp, 1696856818501276
Linux-riscv64, iwasm, gemver, end, timestamp, 1696856822855144
Linux-riscv64, iwasm, gemver, accumulated, elapsed time, 4353868
Linux-riscv64, iwasm, gemver, calling, timestamp, 1696856823101068
WABENCH, iwasm, gemver, starting, timestamp, 1696856823107675
Linux-riscv64, iwasm, gemver, main, timestamp, 1696856823161481
Linux-riscv64, iwasm, gemver, start, timestamp, 1696856824552043
Linux-riscv64, iwasm, gemver, end, timestamp, 1696856828921317
Linux-riscv64, iwasm, gemver, accumulated, elapsed time, 4369274
Linux-riscv64, native, mvt, calling, timestamp, 1696862921350410
Linux-riscv64, native, mvt, starting, timestamp, 1696862921357199
Linux-riscv64, native, mvt, main, timestamp, 1696862921363084
Linux-riscv64, native, mvt, start, timestamp, 1696862921729865
Linux-riscv64, native, mvt, end, timestamp, 1696862922085104
Linux-riscv64, native, mvt, accumulated, elapsed time, 355239
Linux-riscv64, wasmtime, mvt, calling, timestamp, 1696862922227565
WABENCH, wasmtime, mvt, starting, timestamp, 1696862922250191
Linux-riscv64, wasmtime, mvt, main, timestamp, 1696862922544826
Linux-riscv64, wasmtime, mvt, start, timestamp, 1696862922980238
Linux-riscv64, wasmtime, mvt, end, timestamp, 1696862923465032
Linux-riscv64, wasmtime, mvt, accumulated, elapsed time, 484794
Linux-riscv64, iwasm, mvt, calling, timestamp, 1696862923755544
WABENCH, iwasm, mvt, starting, timestamp, 1696862923762227
Linux-riscv64, iwasm, mvt, main, timestamp, 1696862923813741
Linux-riscv64, iwasm, mvt, start, timestamp, 1696862925181981
Linux-riscv64, iwasm, mvt, end, timestamp, 1696862927459223
Linux-riscv64, iwasm, mvt, accumulated, elapsed time, 2277242
Linux-riscv64, native, bicg, calling, timestamp, 1696862023872960
Linux-riscv64, native, bicg, starting, timestamp, 1696862023879757
Linux-riscv64, native, bicg, main, timestamp, 1696862023885778
Linux-riscv64, native, bicg, start, timestamp, 1696862024256258
Linux-riscv64, native, bicg, end, timestamp, 1696862024403942
Linux-riscv64, native, bicg, accumulated, elapsed time, 147684
Linux-riscv64, native, bicg, calling, timestamp, 1696862024501470
Linux-riscv64, native, bicg, starting, timestamp, 1696862024508162
Linux-riscv64, native, bicg, main, timestamp, 1696862024513997
Linux-riscv64, native, bicg, start, timestamp, 1696862024882275
Linux-riscv64, native, bicg, end, timestamp, 1696862025029956
Linux-riscv64, native, bicg, accumulated, elapsed time, 147681
Linux-riscv64, native, bicg, calling, timestamp, 1696862025130403
Linux-riscv64, native, bicg, starting, timestamp, 1696862025137243
Linux-riscv64, native, bicg, main, timestamp, 1696862025143027
Linux-riscv64, native, bicg, start, timestamp, 1696862025516843
Linux-riscv64, native, bicg, end, timestamp, 1696862025664369
Linux-riscv64, native, bicg, accumulated, elapsed time, 147526
Linux-riscv64, native, bicg, calling, timestamp, 1696862025764723
Linux-riscv64, native, bicg, starting, timestamp, 1696862025771496
Linux-riscv64, native, bicg, main, timestamp, 1696862025777775
Linux-riscv64, native, bicg, start, timestamp, 1696862026146458
Linux-riscv64, native, bicg, end, timestamp, 1696862026294757
Linux-riscv64, native, bicg, accumulated, elapsed time, 148299
Linux-riscv64, native, bicg, calling, timestamp, 1696862026392455
Linux-riscv64, native, bicg, starting, timestamp, 1696862026399195
Linux-riscv64, native, bicg, main, timestamp, 1696862026404983
Linux-riscv64, native, bicg, start, timestamp, 1696862026777778
Linux-riscv64, native, bicg, end, timestamp, 1696862026925567
Linux-riscv64, native, bicg, accumulated, elapsed time, 147789
Linux-riscv64, native, bicg, calling, timestamp, 1696862027026180
Linux-riscv64, native, bicg, starting, timestamp, 1696862027032937
Linux-riscv64, native, bicg, main, timestamp, 1696862027038796
Linux-riscv64, native, bicg, start, timestamp, 1696862027405267
Linux-riscv64, native, bicg, end, timestamp, 1696862027553113
Linux-riscv64, native, bicg, accumulated, elapsed time, 147846
Linux-riscv64, native, bicg, calling, timestamp, 1696862027652731
Linux-riscv64, native, bicg, starting, timestamp, 1696862027659490
Linux-riscv64, native, bicg, main, timestamp, 1696862027665245
Linux-riscv64, native, bicg, start, timestamp, 1696862028032253
Linux-riscv64, native, bicg, end, timestamp, 1696862028179952
Linux-riscv64, native, bicg, accumulated, elapsed time, 147699
Linux-riscv64, native, bicg, calling, timestamp, 1696862028278957
Linux-riscv64, native, bicg, starting, timestamp, 1696862028285742
Linux-riscv64, native, bicg, main, timestamp, 1696862028291395
Linux-riscv64, native, bicg, start, timestamp, 1696862028663905
Linux-riscv64, native, bicg, end, timestamp, 1696862028811642
Linux-riscv64, native, bicg, accumulated, elapsed time, 147737
Linux-riscv64, native, bicg, calling, timestamp, 1696862028912178
Linux-riscv64, native, bicg, starting, timestamp, 1696862028918952
Linux-riscv64, native, bicg, main, timestamp, 1696862028924751
Linux-riscv64, native, bicg, start, timestamp, 1696862029297842
Linux-riscv64, native, bicg, end, timestamp, 1696862029445664
Linux-riscv64, native, bicg, accumulated, elapsed time, 147822
Linux-riscv64, native, bicg, calling, timestamp, 1696862029546917
Linux-riscv64, native, bicg, starting, timestamp, 1696862029553672
Linux-riscv64, native, bicg, main, timestamp, 1696862029559361
Linux-riscv64, native, bicg, start, timestamp, 1696862029925338
Linux-riscv64, native, bicg, end, timestamp, 1696862030073139
Linux-riscv64, native, bicg, accumulated, elapsed time, 147801
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862030223334
WABENCH, wasmtime, bicg, starting, timestamp, 1696862030245872
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862030543586
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862030979392
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862031246731
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267339
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862031478914
WABENCH, wasmtime, bicg, starting, timestamp, 1696862031501757
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862031522959
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862031952944
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862032220195
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267251
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862032447885
WABENCH, wasmtime, bicg, starting, timestamp, 1696862032471015
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862032491721
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862032927178
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862033194295
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267117
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862033421866
WABENCH, wasmtime, bicg, starting, timestamp, 1696862033444955
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862033465660
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862033898076
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862034165099
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267023
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862034392395
WABENCH, wasmtime, bicg, starting, timestamp, 1696862034415444
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862034436172
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862034865150
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862035132141
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 266991
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862035357542
WABENCH, wasmtime, bicg, starting, timestamp, 1696862035380421
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862035401275
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862035832694
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862036099840
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267146
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862036326756
WABENCH, wasmtime, bicg, starting, timestamp, 1696862036349838
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862036370528
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862036799919
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862037067051
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267132
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862037295503
WABENCH, wasmtime, bicg, starting, timestamp, 1696862037318419
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862037339161
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862037767402
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862038034479
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267077
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862038277095
WABENCH, wasmtime, bicg, starting, timestamp, 1696862038299979
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862038320623
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862038754548
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862039021637
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 267089
Linux-riscv64, wasmtime, bicg, calling, timestamp, 1696862039248992
WABENCH, wasmtime, bicg, starting, timestamp, 1696862039271847
Linux-riscv64, wasmtime, bicg, main, timestamp, 1696862039292530
Linux-riscv64, wasmtime, bicg, start, timestamp, 1696862039728862
Linux-riscv64, wasmtime, bicg, end, timestamp, 1696862039995829
Linux-riscv64, wasmtime, bicg, accumulated, elapsed time, 266967
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862040272988
WABENCH, iwasm, bicg, starting, timestamp, 1696862040279495
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862040333044
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862041688301
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862043919445
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231144
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862044942510
WABENCH, iwasm, bicg, starting, timestamp, 1696862044949223
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862045000543
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862046357657
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862048589057
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231400
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862049616650
WABENCH, iwasm, bicg, starting, timestamp, 1696862049623434
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862049677252
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862051033411
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862053269092
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2235681
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862054293575
WABENCH, iwasm, bicg, starting, timestamp, 1696862054300110
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862054354686
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862055710674
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862057942073
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231399
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862058970633
WABENCH, iwasm, bicg, starting, timestamp, 1696862058977281
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862059030982
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862060387268
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862062620976
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2233708
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862063645922
WABENCH, iwasm, bicg, starting, timestamp, 1696862063652530
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862063706141
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862065063569
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862067300315
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2236746
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862068339220
WABENCH, iwasm, bicg, starting, timestamp, 1696862068345822
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862068398257
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862069755186
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862071986395
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231209
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862073011540
WABENCH, iwasm, bicg, starting, timestamp, 1696862073018190
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862073069776
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862074426904
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862076658248
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231344
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862077686969
WABENCH, iwasm, bicg, starting, timestamp, 1696862077693718
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862077745272
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862079102799
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862081334273
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2231474
Linux-riscv64, iwasm, bicg, calling, timestamp, 1696862082359143
WABENCH, iwasm, bicg, starting, timestamp, 1696862082365837
Linux-riscv64, iwasm, bicg, main, timestamp, 1696862082419669
Linux-riscv64, iwasm, bicg, start, timestamp, 1696862083777079
Linux-riscv64, iwasm, bicg, end, timestamp, 1696862086016155
Linux-riscv64, iwasm, bicg, accumulated, elapsed time, 2239076
Linux-riscv64, native, 3mm, calling, timestamp, 1696860644756504
Linux-riscv64, native, 3mm, starting, timestamp, 1696860644763297
Linux-riscv64, native, 3mm, main, timestamp, 1696860644769223
Linux-riscv64, native, 3mm, start, timestamp, 1696860645143988
Linux-riscv64, native, 3mm, end, timestamp, 1696860819170236
Linux-riscv64, native, 3mm, accumulated, elapsed time, 174026248
Linux-riscv64, wasmtime, 3mm, calling, timestamp, 1696860837441588
WABENCH, wasmtime, 3mm, starting, timestamp, 1696860837464986
Linux-riscv64, wasmtime, 3mm, main, timestamp, 1696860837790856
Linux-riscv64, wasmtime, 3mm, start, timestamp, 1696860838247621
Linux-riscv64, wasmtime, 3mm, end, timestamp, 1696861058249595
Linux-riscv64, wasmtime, 3mm, accumulated, elapsed time, 220001974
Linux-riscv64, iwasm, 3mm, calling, timestamp, 1696861103760358
WABENCH, iwasm, 3mm, starting, timestamp, 1696861103767169
Linux-riscv64, iwasm, 3mm, main, timestamp, 1696861103818569
Linux-riscv64, iwasm, 3mm, start, timestamp, 1696861105275051
Linux-riscv64, iwasm, 3mm, end, timestamp, 1696861911320054
Linux-riscv64, iwasm, 3mm, accumulated, elapsed time, 806045003
Linux-riscv64, native, 2mm, calling, timestamp, 1696859555705345
Linux-riscv64, native, 2mm, starting, timestamp, 1696859555712108
Linux-riscv64, native, 2mm, main, timestamp, 1696859555718009
Linux-riscv64, native, 2mm, start, timestamp, 1696859556078690
Linux-riscv64, native, 2mm, end, timestamp, 1696859665938471
Linux-riscv64, native, 2mm, accumulated, elapsed time, 109859781
Linux-riscv64, wasmtime, 2mm, calling, timestamp, 1696859685752894
WABENCH, wasmtime, 2mm, starting, timestamp, 1696859685776296
Linux-riscv64, wasmtime, 2mm, main, timestamp, 1696859686072952
Linux-riscv64, wasmtime, 2mm, start, timestamp, 1696859686506057
Linux-riscv64, wasmtime, 2mm, end, timestamp, 1696859827181703
Linux-riscv64, wasmtime, 2mm, accumulated, elapsed time, 140675646
Linux-riscv64, iwasm, 2mm, calling, timestamp, 1696859876932309
WABENCH, iwasm, 2mm, starting, timestamp, 1696859876939041
Linux-riscv64, iwasm, 2mm, main, timestamp, 1696859876993110
Linux-riscv64, iwasm, 2mm, start, timestamp, 1696859878378298
Linux-riscv64, iwasm, 2mm, end, timestamp, 1696860399768373
Linux-riscv64, iwasm, 2mm, accumulated, elapsed time, 521390075
Linux-riscv64, native, doitgen, calling, timestamp, 1696862089926127
Linux-riscv64, native, doitgen, starting, timestamp, 1696862089932904
Linux-riscv64, native, doitgen, main, timestamp, 1696862089938874
Linux-riscv64, native, doitgen, start, timestamp, 1696862090247293
Linux-riscv64, native, doitgen, end, timestamp, 1696862107739562
Linux-riscv64, native, doitgen, accumulated, elapsed time, 17492269
Linux-riscv64, wasmtime, doitgen, calling, timestamp, 1696862173390466
