Linux-aarch64, native, floyd-warshall, calling, timestamp, 1696920088500946
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886403076
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886418890
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886439573
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886462121
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22548
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886484964
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886487873
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886514865
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886535426
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886557432
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22006
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886580226
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886583195
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886602884
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886623500
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886645555
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22055
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886668670
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886671567
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886690865
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886711383
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886733425
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22042
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886756139
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886759101
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886778889
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886799486
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886821958
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22472
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886844816
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886847707
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886870859
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886891429
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886913451
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22022
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918886932114
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918886935084
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918886950884
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918886971535
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918886994051
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22516
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918887016518
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918887019422
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918887038864
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918887059380
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918887081328
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 21948
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918887104077
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918887107055
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918887138891
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918887159523
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918887181991
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22468
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918887204929
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918887207827
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918887226868
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918887247371
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918887269371
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22000
Linux-aarch64, wasmtime, mvt, calling, timestamp, 1696918887291883
Linux-aarch64, wasmtime, mvt, starting, timestamp, 1696918887294854
Linux-aarch64, wasmtime, mvt, main, timestamp, 1696918887318889
Linux-aarch64, wasmtime, mvt, start, timestamp, 1696918887339516
Linux-aarch64, wasmtime, mvt, end, timestamp, 1696918887361981
Linux-aarch64, wasmtime, mvt, accumulated, elapsed time, 22465
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918887393425
WABENCH, iwasm, mvt, starting, timestamp, 1696918887394765
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918887400281
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918887490579
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918887676892
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 186313
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918887706467
WABENCH, iwasm, mvt, starting, timestamp, 1696918887707766
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918887713494
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918887803769
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918887988520
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 184751
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918888017803
WABENCH, iwasm, mvt, starting, timestamp, 1696918888019066
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918888024732
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918888115144
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918888299802
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 184658
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918888328957
WABENCH, iwasm, mvt, starting, timestamp, 1696918888330270
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918888335917
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918888426223
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918888614118
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 187895
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918888643507
WABENCH, iwasm, mvt, starting, timestamp, 1696918888644798
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918888650745
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918888740970
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918888924822
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183852
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918888954036
WABENCH, iwasm, mvt, starting, timestamp, 1696918888955336
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918888961238
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918889051554
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918889235137
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183583
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918889264537
WABENCH, iwasm, mvt, starting, timestamp, 1696918889265831
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918889271562
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918889361732
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918889545103
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183371
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918889574404
WABENCH, iwasm, mvt, starting, timestamp, 1696918889575689
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918889581364
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918889671604
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918889854917
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183313
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918889884306
WABENCH, iwasm, mvt, starting, timestamp, 1696918889885587
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918889891296
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918889981498
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918890168978
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 187480
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918890198568
WABENCH, iwasm, mvt, starting, timestamp, 1696918890199861
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918890205786
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918890296032
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918890479259
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183227
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918890508673
WABENCH, iwasm, mvt, starting, timestamp, 1696918890509956
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918890515656
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918890605831
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918890789110
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183279
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918890818561
WABENCH, iwasm, mvt, starting, timestamp, 1696918890819860
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918890825534
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918890915733
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918891099163
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183430
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918891128364
WABENCH, iwasm, mvt, starting, timestamp, 1696918891129640
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918891135338
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918891225538
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918891408814
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183276
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918891438305
WABENCH, iwasm, mvt, starting, timestamp, 1696918891439586
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918891445267
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918891535518
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918891718827
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183309
Linux-aarch64, iwasm, mvt, calling, timestamp, 1696918891748273
WABENCH, iwasm, mvt, starting, timestamp, 1696918891749558
Linux-aarch64, iwasm, mvt, main, timestamp, 1696918891755220
Linux-aarch64, iwasm, mvt, start, timestamp, 1696918891845484
Linux-aarch64, iwasm, mvt, end, timestamp, 1696918892028965
Linux-aarch64, iwasm, mvt, accumulated, elapsed time, 183481
Linux-aarch64, native, 2mm, calling, timestamp, 1696918347499403
Linux-aarch64, native, 2mm, starting, timestamp, 1696918347500563
Linux-aarch64, native, 2mm, main, timestamp, 1696918347501745
Linux-aarch64, native, 2mm, start, timestamp, 1696918347517937
Linux-aarch64, native, 2mm, end, timestamp, 1696918350552102
Linux-aarch64, native, 2mm, accumulated, elapsed time, 3034165
Linux-aarch64, native, 2mm, calling, timestamp, 1696918352415149
Linux-aarch64, native, 2mm, starting, timestamp, 1696918352416313
Linux-aarch64, native, 2mm, main, timestamp, 1696918352417470
Linux-aarch64, native, 2mm, start, timestamp, 1696918352433411
Linux-aarch64, native, 2mm, end, timestamp, 1696918355451960
Linux-aarch64, native, 2mm, accumulated, elapsed time, 3018549
Linux-aarch64, native, 2mm, calling, timestamp, 1696918357316294
Linux-aarch64, native, 2mm, starting, timestamp, 1696918357317449
Linux-aarch64, native, 2mm, main, timestamp, 1696918357318620
Linux-aarch64, native, 2mm, start, timestamp, 1696918357334313
Linux-aarch64, native, 2mm, end, timestamp, 1696918360347918
Linux-aarch64, native, 2mm, accumulated, elapsed time, 3013605
Linux-aarch64, wasmtime, 2mm, calling, timestamp, 1696918362243825
Linux-aarch64, wasmtime, 2mm, starting, timestamp, 1696918362246687
Linux-aarch64, wasmtime, 2mm, main, timestamp, 1696918362306850
Linux-aarch64, wasmtime, 2mm, start, timestamp, 1696918362327026
Linux-aarch64, wasmtime, 2mm, end, timestamp, 1696918366270206
Linux-aarch64, wasmtime, 2mm, accumulated, elapsed time, 3943180
Linux-aarch64, wasmtime, 2mm, calling, timestamp, 1696918371129115
Linux-aarch64, wasmtime, 2mm, starting, timestamp, 1696918371132036
Linux-aarch64, wasmtime, 2mm, main, timestamp, 1696918371162851
Linux-aarch64, wasmtime, 2mm, start, timestamp, 1696918371183139
Linux-aarch64, wasmtime, 2mm, end, timestamp, 1696918375246311
Linux-aarch64, wasmtime, 2mm, accumulated, elapsed time, 4063172
Linux-aarch64, wasmtime, 2mm, calling, timestamp, 1696918379717841
Linux-aarch64, wasmtime, 2mm, starting, timestamp, 1696918379720774
Linux-aarch64, wasmtime, 2mm, main, timestamp, 1696918379750869
Linux-aarch64, wasmtime, 2mm, start, timestamp, 1696918379771032
Linux-aarch64, wasmtime, 2mm, end, timestamp, 1696918383833506
Linux-aarch64, wasmtime, 2mm, accumulated, elapsed time, 4062474
Linux-aarch64, iwasm, 2mm, calling, timestamp, 1696918389785653
WABENCH, iwasm, 2mm, starting, timestamp, 1696918389787027
Linux-aarch64, iwasm, 2mm, main, timestamp, 1696918389792865
Linux-aarch64, iwasm, 2mm, start, timestamp, 1696918389887219
Linux-aarch64, iwasm, 2mm, end, timestamp, 1696918433682413
Linux-aarch64, iwasm, 2mm, accumulated, elapsed time, 43795194
Linux-aarch64, iwasm, 2mm, calling, timestamp, 1696918440071568
WABENCH, iwasm, 2mm, starting, timestamp, 1696918440072916
Linux-aarch64, iwasm, 2mm, main, timestamp, 1696918440078772
Linux-aarch64, iwasm, 2mm, start, timestamp, 1696918440172916
Linux-aarch64, iwasm, 2mm, end, timestamp, 1696918484781393
Linux-aarch64, iwasm, 2mm, accumulated, elapsed time, 44608477
Linux-aarch64, iwasm, 2mm, calling, timestamp, 1696918491163135
WABENCH, iwasm, 2mm, starting, timestamp, 1696918491164464
Linux-aarch64, iwasm, 2mm, main, timestamp, 1696918491170305
Linux-aarch64, iwasm, 2mm, start, timestamp, 1696918491264362
Linux-aarch64, iwasm, 2mm, end, timestamp, 1696918535241116
Linux-aarch64, iwasm, 2mm, accumulated, elapsed time, 43976754
Linux-aarch64, native, bicg, calling, timestamp, 1696918821264592
Linux-aarch64, native, bicg, starting, timestamp, 1696918821265750
Linux-aarch64, native, bicg, main, timestamp, 1696918821266898
Linux-aarch64, native, bicg, start, timestamp, 1696918821283259
Linux-aarch64, native, bicg, end, timestamp, 1696918821299793
Linux-aarch64, native, bicg, accumulated, elapsed time, 16534
Linux-aarch64, native, bicg, calling, timestamp, 1696918821310606
Linux-aarch64, native, bicg, starting, timestamp, 1696918821311742
Linux-aarch64, native, bicg, main, timestamp, 1696918821312861
Linux-aarch64, native, bicg, start, timestamp, 1696918821329013
Linux-aarch64, native, bicg, end, timestamp, 1696918821345376
Linux-aarch64, native, bicg, accumulated, elapsed time, 16363
Linux-aarch64, native, bicg, calling, timestamp, 1696918821356031
Linux-aarch64, native, bicg, starting, timestamp, 1696918821357151
Linux-aarch64, native, bicg, main, timestamp, 1696918821358275
Linux-aarch64, native, bicg, start, timestamp, 1696918821374254
Linux-aarch64, native, bicg, end, timestamp, 1696918821390520
Linux-aarch64, native, bicg, accumulated, elapsed time, 16266
Linux-aarch64, native, bicg, calling, timestamp, 1696918821401166
Linux-aarch64, native, bicg, starting, timestamp, 1696918821402307
Linux-aarch64, native, bicg, main, timestamp, 1696918821403432
Linux-aarch64, native, bicg, start, timestamp, 1696918821419467
Linux-aarch64, native, bicg, end, timestamp, 1696918821435699
Linux-aarch64, native, bicg, accumulated, elapsed time, 16232
Linux-aarch64, native, bicg, calling, timestamp, 1696918821446319
Linux-aarch64, native, bicg, starting, timestamp, 1696918821447454
Linux-aarch64, native, bicg, main, timestamp, 1696918821448586
Linux-aarch64, native, bicg, start, timestamp, 1696918821464568
Linux-aarch64, native, bicg, end, timestamp, 1696918821480802
Linux-aarch64, native, bicg, accumulated, elapsed time, 16234
Linux-aarch64, native, bicg, calling, timestamp, 1696918821491392
Linux-aarch64, native, bicg, starting, timestamp, 1696918821492515
Linux-aarch64, native, bicg, main, timestamp, 1696918821493646
Linux-aarch64, native, bicg, start, timestamp, 1696918821509656
Linux-aarch64, native, bicg, end, timestamp, 1696918821525873
Linux-aarch64, native, bicg, accumulated, elapsed time, 16217
Linux-aarch64, native, bicg, calling, timestamp, 1696918821536486
Linux-aarch64, native, bicg, starting, timestamp, 1696918821537614
Linux-aarch64, native, bicg, main, timestamp, 1696918821538765
Linux-aarch64, native, bicg, start, timestamp, 1696918821554678
Linux-aarch64, native, bicg, end, timestamp, 1696918821570887
Linux-aarch64, native, bicg, accumulated, elapsed time, 16209
Linux-aarch64, native, bicg, calling, timestamp, 1696918821581425
Linux-aarch64, native, bicg, starting, timestamp, 1696918821582563
Linux-aarch64, native, bicg, main, timestamp, 1696918821583688
Linux-aarch64, native, bicg, start, timestamp, 1696918821599664
Linux-aarch64, native, bicg, end, timestamp, 1696918821615848
Linux-aarch64, native, bicg, accumulated, elapsed time, 16184
Linux-aarch64, native, bicg, calling, timestamp, 1696918821626489
Linux-aarch64, native, bicg, starting, timestamp, 1696918821627618
Linux-aarch64, native, bicg, main, timestamp, 1696918821628731
Linux-aarch64, native, bicg, start, timestamp, 1696918821644647
Linux-aarch64, native, bicg, end, timestamp, 1696918821660845
Linux-aarch64, native, bicg, accumulated, elapsed time, 16198
Linux-aarch64, native, bicg, calling, timestamp, 1696918821671452
