Linux-aarch64-AWS, native, floyd-warshall, calling, timestamp, 1696846258192081
Linux-aarch64-AWS, iwasm, lu, start, timestamp, 1696845704621233
Linux-aarch64-AWS, iwasm, lu, end, timestamp, 1696845774657322
Linux-aarch64-AWS, iwasm, lu, accumulated, elapsed time, 70036089
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334572685
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334573864
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334575070
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334575115
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334577892
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2777
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334582632
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334583794
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334584977
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334585035
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334587807
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2772
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334592512
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334593700
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334594858
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334594906
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334597680
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2774
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334602328
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334603469
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334604645
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334604694
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334607526
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2832
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334612223
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334613363
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334614521
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334614568
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334617347
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2779
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334622043
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334623170
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334624320
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334624367
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334627145
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2778
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334631806
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334632949
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334634123
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334634174
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334636944
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2770
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334641613
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334642743
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334643889
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334643935
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334646707
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2772
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334651370
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334652497
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334653618
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334653665
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334656438
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2773
Linux-aarch64-AWS, native, durbin, calling, timestamp, 1696845334661070
Linux-aarch64-AWS, native, durbin, starting, timestamp, 1696845334662204
Linux-aarch64-AWS, native, durbin, main, timestamp, 1696845334663346
Linux-aarch64-AWS, native, durbin, start, timestamp, 1696845334663391
Linux-aarch64-AWS, native, durbin, end, timestamp, 1696845334666175
Linux-aarch64-AWS, native, durbin, accumulated, elapsed time, 2784
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845334679043
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845334681915
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845334755655
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845334755713
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845334761988
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6275
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845334780809
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845334783770
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845334817771
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845334817826
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845334823917
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6091
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845334834376
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845334837216
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845334869743
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845334869795
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845334875890
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6095
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845334889378
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845334892167
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845334921744
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845334921797
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845334927888
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6091
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845334943433
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845334946131
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845334985714
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845334985762
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845334991851
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6089
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845335002217
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845335005043
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845335029748
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845335029800
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845335036048
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6248
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845335049264
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845335052045
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845335077727
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845335077776
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845335083949
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6173
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845335094458
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845335097153
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845335141720
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845335141772
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845335147942
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6170
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845335162827
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845335165508
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845335193717
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845335193767
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845335199848
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6081
Linux-aarch64-AWS, wasmtime, durbin, calling, timestamp, 1696845335210989
Linux-aarch64-AWS, wasmtime, durbin, starting, timestamp, 1696845335213758
Linux-aarch64-AWS, wasmtime, durbin, main, timestamp, 1696845335245727
Linux-aarch64-AWS, wasmtime, durbin, start, timestamp, 1696845335245778
Linux-aarch64-AWS, wasmtime, durbin, end, timestamp, 1696845335252034
Linux-aarch64-AWS, wasmtime, durbin, accumulated, elapsed time, 6256
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335273715
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335275018
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335280899
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335280972
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335360324
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79352
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335376149
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335377421
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335382949
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335383021
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335462341
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79320
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335477922
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335479163
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335484404
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335484478
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335563779
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79301
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335579347
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335580599
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335585956
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335586026
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335665312
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79286
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335680860
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335682119
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335687474
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335687543
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335766849
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79306
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335782492
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335783727
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335789150
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335789223
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335868525
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79302
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335884139
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335885387
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335890702
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335890774
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845335970052
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79278
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845335985663
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845335986893
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845335992066
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845335992135
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845336071475
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79340
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845336087064
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845336088295
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845336093651
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845336093721
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845336173020
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79299
Linux-aarch64-AWS, iwasm, durbin, calling, timestamp, 1696845336188576
Linux-aarch64-AWS, iwasm, durbin, starting, timestamp, 1696845336189820
Linux-aarch64-AWS, iwasm, durbin, main, timestamp, 1696845336195108
Linux-aarch64-AWS, iwasm, durbin, start, timestamp, 1696845336195178
Linux-aarch64-AWS, iwasm, durbin, end, timestamp, 1696845336274464
Linux-aarch64-AWS, iwasm, durbin, accumulated, elapsed time, 79286
Linux-aarch64-AWS, native, gramschmidt, calling, timestamp, 1696845336694717
Linux-aarch64-AWS, native, gramschmidt, starting, timestamp, 1696845336695899
Linux-aarch64-AWS, native, gramschmidt, main, timestamp, 1696845336697148
Linux-aarch64-AWS, native, gramschmidt, start, timestamp, 1696845336707676
Linux-aarch64-AWS, native, gramschmidt, end, timestamp, 1696845344839150
Linux-aarch64-AWS, native, gramschmidt, accumulated, elapsed time, 8131474
Linux-aarch64-AWS, wasmtime, gramschmidt, calling, timestamp, 1696845349316597
Linux-aarch64-AWS, wasmtime, gramschmidt, starting, timestamp, 1696845349319567
Linux-aarch64-AWS, wasmtime, gramschmidt, main, timestamp, 1696845349371759
Linux-aarch64-AWS, wasmtime, gramschmidt, start, timestamp, 1696845349383792
Linux-aarch64-AWS, wasmtime, gramschmidt, end, timestamp, 1696845357724022
Linux-aarch64-AWS, wasmtime, gramschmidt, accumulated, elapsed time, 8340230
Linux-aarch64-AWS, iwasm, gramschmidt, calling, timestamp, 1696845375497106
Linux-aarch64-AWS, iwasm, gramschmidt, starting, timestamp, 1696845375498471
Linux-aarch64-AWS, iwasm, gramschmidt, main, timestamp, 1696845375504248
Linux-aarch64-AWS, iwasm, gramschmidt, start, timestamp, 1696845375554610
Linux-aarch64-AWS, iwasm, gramschmidt, end, timestamp, 1696845413139383
Linux-aarch64-AWS, iwasm, gramschmidt, accumulated, elapsed time, 37584773
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129343187
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129344370
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129345559
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129355573
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129357810
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 2237
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129364040
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129365233
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129366420
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129376248
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129378454
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 2206
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129384723
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129385878
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129387030
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129396629
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129398700
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 2071
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129405000
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129406155
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129407315
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129416936
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129418956
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 2020
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129425142
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129426308
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129427489
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129437017
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129439001
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1984
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129445198
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129446351
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129447522
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129456954
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129458915
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1961
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129465090
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129466281
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129467456
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129476873
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129478824
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1951
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129484962
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129486125
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129487286
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129496797
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129498758
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1961
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129504858
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129506024
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129507165
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129516573
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129518503
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1930
Linux-aarch64-AWS, native, trisolv, calling, timestamp, 1696846129524579
Linux-aarch64-AWS, native, trisolv, starting, timestamp, 1696846129525733
Linux-aarch64-AWS, native, trisolv, main, timestamp, 1696846129526902
Linux-aarch64-AWS, native, trisolv, start, timestamp, 1696846129536418
Linux-aarch64-AWS, native, trisolv, end, timestamp, 1696846129538370
Linux-aarch64-AWS, native, trisolv, accumulated, elapsed time, 1952
Linux-aarch64-AWS, wasmtime, trisolv, calling, timestamp, 1696846129552946
Linux-aarch64-AWS, wasmtime, trisolv, starting, timestamp, 1696846129555810
Linux-aarch64-AWS, wasmtime, trisolv, main, timestamp, 1696846129631581
Linux-aarch64-AWS, wasmtime, trisolv, start, timestamp, 1696846129641441
Linux-aarch64-AWS, wasmtime, trisolv, end, timestamp, 1696846129644190
Linux-aarch64-AWS, wasmtime, trisolv, accumulated, elapsed time, 2749
Linux-aarch64-AWS, wasmtime, trisolv, calling, timestamp, 1696846129662438
