Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843480167832
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481382901
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481382901
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481383114
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 213
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481388440
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481393640
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481398765
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481398765
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481399007
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 242
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481404363
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481409263
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481414962
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481414962
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481415204
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 242
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481430229
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481437752
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481444792
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481444792
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481444994
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 202
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481451400
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481459546
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481467437
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481467437
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481467686
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 249
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481473196
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481479574
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481485711
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481485711
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481485888
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 177
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481491556
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481498058
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481505197
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481505197
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481505431
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 234
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481511469
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481521017
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481528138
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481528138
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481528347
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 209
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481534385
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481540928
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481546662
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481546662
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481546892
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 230
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481551977
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481559882
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481567072
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481567072
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481567312
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 240
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481573037
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481578313
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481585663
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481585663
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481585923
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 260
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481592414
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481600344
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481608198
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481608198
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481608442
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 244
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481613904
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481620932
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481627266
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481627266
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481627499
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 233
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481633370
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481639981
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481647188
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481647188
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481647405
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 217
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481653385
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481659283
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481666818
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481666818
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481667079
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 261
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481673317
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481680768
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481687568
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481687568
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481687798
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 230
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481692972
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481697636
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481704001
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481704001
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481704229
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 228
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481709243
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481715791
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481723129
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481723129
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481723406
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 277
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481729228
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481734827
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481742104
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481742104
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481742404
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 300
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481748901
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481756110
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481763265
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481763265
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481763508
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 243
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481769706
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481776854
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481783095
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481783095
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481783280
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 185
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481787353
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481793488
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481799666
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481799666
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481799926
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 260
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481804835
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481809957
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481816167
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481816167
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481816444
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 277
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481822254
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481828771
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481835541
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481835541
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481835766
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 225
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481841070
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481847391
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481855443
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481855443
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481855744
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 301
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481861447
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481866922
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481873769
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481873769
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481874049
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 280
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481880546
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481887627
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481895528
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481895528
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481895787
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 259
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481901423
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481907553
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481914085
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481914085
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481914304
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 219
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481920902
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481928171
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481934844
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481934844
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481935105
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 261
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481940229
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481946873
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481953702
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481953702
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481953981
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 279
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481960893
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481966931
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481972875
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481972875
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481973092
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 217
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481978544
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843481984045
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843481988895
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843481988895
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843481989028
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 133
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843481995142
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843482000222
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843482006836
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843482006836
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843482007063
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 227
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843482011759
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843482019095
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843482024935
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843482024935
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843482025102
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 167
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843482031126
Linux-aarch64-Jetson, native, calibrate, starting, timestamp, 1696843482036759
Linux-aarch64-Jetson, native, calibrate, main, timestamp, 1696843482043397
Linux-aarch64-Jetson, native, calibrate, start, timestamp, 1696843482043397
Linux-aarch64-Jetson, native, calibrate, end, timestamp, 1696843482043639
Linux-aarch64-Jetson, native, calibrate, accumulated, elapsed time, 242
Linux-aarch64-Jetson, native, calibrate, calling, timestamp, 1696843482048510
